date,station_id,station_name,lat,lon,region,temperature,anomaly,status,marine_heatwaves,el_nino,coral_bleaching_risk
2017-08-19,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.62,1.16,active,18,False,severe
2017-08-19,51001,Hawaii,23.4,-162.3,Central Pacific,24.33,1.66,active,18,False,severe
2017-08-19,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.86,1.66,active,18,False,severe
2017-08-19,46050,Stonewall Bank,44.6,-124.5,US West Coast,7.03,1.16,active,18,False,severe
2017-08-19,44013,Boston Harbor,42.3,-70.7,North Atlantic,8.09,1.16,active,18,False,severe
2017-08-19,46086,San Francisco,37.8,-122.5,US West Coast,10.99,1.16,active,18,False,severe
2017-08-19,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,12.02,1.16,active,18,False,severe
2017-08-19,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.47,1.16,active,18,False,severe
2017-08-19,42036,West Tampa,28.5,-84.5,Gulf of Mexico,22.01,1.66,active,18,False,severe
2017-08-20,41001,East Hatteras,34.7,-72.7,North Atlantic,12.46,1.16,active,18,False,severe
2017-08-20,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.69,1.16,active,18,False,severe
2017-08-20,51001,Hawaii,23.4,-162.3,Central Pacific,25.11,1.66,active,18,False,severe
2017-08-20,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.78,1.66,active,18,False,severe
2017-08-20,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.48,1.16,inactive,18,False,severe
2017-08-20,44013,Boston Harbor,42.3,-70.7,North Atlantic,6.77,1.16,active,18,False,severe
2017-08-20,46086,San Francisco,37.8,-122.5,US West Coast,10.92,1.16,active,18,False,severe
2017-08-20,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,11.48,1.16,active,18,False,severe
2017-08-20,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.81,1.16,inactive,18,False,severe
2017-08-20,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.96,1.66,active,18,False,severe
2017-08-21,41001,East Hatteras,34.7,-72.7,North Atlantic,12.44,1.16,active,18,False,severe
2017-08-21,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.58,1.16,active,18,False,severe
2017-08-21,51001,Hawaii,23.4,-162.3,Central Pacific,24.45,1.66,active,18,False,severe
2017-08-21,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.2,1.66,active,18,False,severe
2017-08-21,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.19,1.16,active,18,False,severe
2017-08-21,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.5,1.16,active,18,False,severe
2017-08-21,46086,San Francisco,37.8,-122.5,US West Coast,11.63,1.16,active,18,False,severe
2017-08-21,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,11.69,1.16,active,18,False,severe
2017-08-21,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.75,1.16,active,18,False,severe
2017-08-21,42036,West Tampa,28.5,-84.5,Gulf of Mexico,22.1,1.66,active,18,False,severe
2017-08-22,41001,East Hatteras,34.7,-72.7,North Atlantic,13.47,1.16,active,18,False,severe
2017-08-22,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.19,1.16,inactive,18,False,severe
2017-08-22,51001,Hawaii,23.4,-162.3,Central Pacific,24.61,1.66,active,18,False,severe
2017-08-22,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.99,1.66,active,18,False,severe
2017-08-22,46050,Stonewall Bank,44.6,-124.5,US West Coast,7.07,1.16,active,18,False,severe
2017-08-22,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.96,1.16,active,18,False,severe
2017-08-22,46086,San Francisco,37.8,-122.5,US West Coast,11.28,1.16,active,18,False,severe
2017-08-22,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,12.05,1.16,active,18,False,severe
2017-08-22,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.98,1.16,active,18,False,severe
2017-08-22,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.1,1.66,active,18,False,severe
2017-08-23,41001,East Hatteras,34.7,-72.7,North Atlantic,12.65,1.16,active,18,False,severe
2017-08-23,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.63,1.16,active,18,False,severe
2017-08-23,51001,Hawaii,23.4,-162.3,Central Pacific,24.01,1.66,active,18,False,severe
2017-08-23,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.99,1.66,active,18,False,severe
2017-08-23,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.39,1.16,active,18,False,severe
2017-08-23,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.12,1.16,active,18,False,severe
2017-08-23,46086,San Francisco,37.8,-122.5,US West Coast,10.72,1.16,active,18,False,severe
2017-08-23,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.66,1.16,active,18,False,severe
2017-08-23,46069,South Central Alaska,56.0,-148.0,North Pacific,-1.71,1.16,active,18,False,severe
2017-08-23,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.12,1.66,active,18,False,severe
2017-08-24,41001,East Hatteras,34.7,-72.7,North Atlantic,12.23,1.16,active,18,False,severe
2017-08-24,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.24,1.16,active,18,False,severe
2017-08-24,51001,Hawaii,23.4,-162.3,Central Pacific,24.55,1.66,active,18,False,severe
2017-08-24,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.97,1.66,active,18,False,severe
2017-08-24,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.62,1.16,active,18,False,severe
2017-08-24,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.49,1.16,active,18,False,severe
2017-08-24,46086,San Francisco,37.8,-122.5,US West Coast,12.08,1.16,active,18,False,severe
2017-08-24,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,11.64,1.16,active,18,False,severe
2017-08-24,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.56,1.16,active,18,False,severe
2017-08-24,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.33,1.66,active,18,False,severe
2017-08-25,41001,East Hatteras,34.7,-72.7,North Atlantic,12.11,1.16,active,18,False,severe
2017-08-25,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.13,1.16,active,18,False,severe
2017-08-25,51001,Hawaii,23.4,-162.3,Central Pacific,24.86,1.66,active,18,False,severe
2017-08-25,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.48,1.66,active,18,False,severe
2017-08-25,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.53,1.16,active,18,False,severe
2017-08-25,44013,Boston Harbor,42.3,-70.7,North Atlantic,8.07,1.16,active,18,False,severe
2017-08-25,46086,San Francisco,37.8,-122.5,US West Coast,9.69,1.16,active,18,False,severe
2017-08-25,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,12.04,1.16,active,18,False,severe
2017-08-25,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.48,1.16,active,18,False,severe
2017-08-25,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.92,1.66,active,18,False,severe
2017-08-26,41001,East Hatteras,34.7,-72.7,North Atlantic,12.02,1.16,active,18,False,severe
2017-08-26,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.12,1.16,active,18,False,severe
2017-08-26,51001,Hawaii,23.4,-162.3,Central Pacific,24.36,1.66,active,18,False,severe
2017-08-26,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,24.61,1.66,active,18,False,severe
2017-08-26,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.71,1.16,active,18,False,severe
2017-08-26,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.91,1.16,active,18,False,severe
2017-08-26,46086,San Francisco,37.8,-122.5,US West Coast,10.73,1.16,active,18,False,severe
2017-08-26,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,11.05,1.16,active,18,False,severe
2017-08-26,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.93,1.16,active,18,False,severe
2017-08-26,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.4,1.66,active,18,False,severe
2017-08-27,41001,East Hatteras,34.7,-72.7,North Atlantic,11.36,1.16,active,18,False,severe
2017-08-27,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.13,1.16,active,18,False,severe
2017-08-27,51001,Hawaii,23.4,-162.3,Central Pacific,23.77,1.66,active,18,False,severe
2017-08-27,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.27,1.66,active,18,False,severe
2017-08-27,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.24,1.16,active,18,False,severe
2017-08-27,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.41,1.16,active,18,False,severe
2017-08-27,46086,San Francisco,37.8,-122.5,US West Coast,10.78,1.16,active,18,False,severe
2017-08-27,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,11.02,1.16,active,18,False,severe
2017-08-27,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.54,1.16,active,18,False,severe
2017-08-27,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.31,1.66,active,18,False,severe
2017-08-28,41001,East Hatteras,34.7,-72.7,North Atlantic,11.85,1.16,active,18,False,severe
2017-08-28,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.56,1.16,inactive,18,False,severe
2017-08-28,51001,Hawaii,23.4,-162.3,Central Pacific,24.45,1.66,active,18,False,severe
2017-08-28,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.77,1.66,active,18,False,severe
2017-08-28,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.51,1.16,active,18,False,severe
2017-08-28,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.13,1.16,active,18,False,severe
2017-08-28,46086,San Francisco,37.8,-122.5,US West Coast,10.48,1.16,active,18,False,severe
2017-08-28,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.89,1.16,active,18,False,severe
2017-08-28,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.34,1.16,active,18,False,severe
2017-08-28,42036,West Tampa,28.5,-84.5,Gulf of Mexico,22.03,1.66,active,18,False,severe
2017-08-29,41001,East Hatteras,34.7,-72.7,North Atlantic,12.2,1.16,active,18,False,severe
2017-08-29,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.44,1.16,active,18,False,severe
2017-08-29,51001,Hawaii,23.4,-162.3,Central Pacific,23.52,1.66,active,18,False,severe
2017-08-29,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.81,1.66,active,18,False,severe
2017-08-29,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.12,1.16,active,18,False,severe
2017-08-29,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.68,1.16,active,18,False,severe
2017-08-29,46086,San Francisco,37.8,-122.5,US West Coast,10.52,1.16,active,18,False,severe
2017-08-29,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.09,1.16,active,18,False,severe
2017-08-29,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.71,1.16,active,18,False,severe
2017-08-29,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.4,1.66,active,18,False,severe
2017-08-30,41001,East Hatteras,34.7,-72.7,North Atlantic,12.13,1.16,active,18,False,severe
2017-08-30,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.16,1.16,active,18,False,severe
2017-08-30,51001,Hawaii,23.4,-162.3,Central Pacific,23.97,1.66,active,18,False,severe
2017-08-30,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.21,1.66,active,18,False,severe
2017-08-30,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.04,1.16,active,18,False,severe
2017-08-30,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.31,1.16,active,18,False,severe
2017-08-30,46086,San Francisco,37.8,-122.5,US West Coast,10.43,1.16,active,18,False,severe
2017-08-30,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.93,1.16,active,18,False,severe
2017-08-30,46069,South Central Alaska,56.0,-148.0,North Pacific,-1.95,1.16,active,18,False,severe
2017-08-30,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.7,1.66,active,18,False,severe
2017-08-31,41001,East Hatteras,34.7,-72.7,North Atlantic,12.6,1.16,active,18,False,severe
2017-08-31,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.26,1.16,active,18,False,severe
2017-08-31,51001,Hawaii,23.4,-162.3,Central Pacific,24.06,1.66,active,18,False,severe
2017-08-31,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.58,1.66,active,18,False,severe
2017-08-31,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.23,1.16,active,18,False,severe
2017-08-31,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.17,1.16,active,18,False,severe
2017-08-31,46086,San Francisco,37.8,-122.5,US West Coast,10.51,1.16,active,18,False,severe
2017-08-31,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,11.96,1.16,active,18,False,severe
2017-08-31,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.2,1.16,active,18,False,severe
2017-08-31,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.05,1.66,inactive,18,False,severe
2017-09-01,41001,East Hatteras,34.7,-72.7,North Atlantic,12.32,1.16,active,18,False,severe
2017-09-01,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.81,1.16,active,18,False,severe
2017-09-01,51001,Hawaii,23.4,-162.3,Central Pacific,23.96,1.66,active,18,False,severe
2017-09-01,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.54,1.66,active,18,False,severe
2017-09-01,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.15,1.16,active,18,False,severe
2017-09-01,44013,Boston Harbor,42.3,-70.7,North Atlantic,6.91,1.16,active,18,False,severe
2017-09-01,46086,San Francisco,37.8,-122.5,US West Coast,10.69,1.16,active,18,False,severe
2017-09-01,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.71,1.16,active,18,False,severe
2017-09-01,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.99,1.16,active,18,False,severe
2017-09-01,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.89,1.66,active,18,False,severe
2017-09-02,41001,East Hatteras,34.7,-72.7,North Atlantic,11.55,1.16,active,18,False,severe
2017-09-02,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.41,1.16,active,18,False,severe
2017-09-02,51001,Hawaii,23.4,-162.3,Central Pacific,23.64,1.66,active,18,False,severe
2017-09-02,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.6,1.66,active,18,False,severe
2017-09-02,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.49,1.16,active,18,False,severe
2017-09-02,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.03,1.16,active,18,False,severe
2017-09-02,46086,San Francisco,37.8,-122.5,US West Coast,9.74,1.16,active,18,False,severe
2017-09-02,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.52,1.16,active,18,False,severe
2017-09-02,46069,South Central Alaska,56.0,-148.0,North Pacific,-1.7,1.16,active,18,False,severe
2017-09-02,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.47,1.66,active,18,False,severe
2017-09-03,41001,East Hatteras,34.7,-72.7,North Atlantic,11.65,1.16,active,18,False,severe
2017-09-03,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.74,1.16,inactive,18,False,severe
2017-09-03,51001,Hawaii,23.4,-162.3,Central Pacific,23.88,1.66,active,18,False,severe
2017-09-03,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,23.42,1.66,active,18,False,severe
2017-09-03,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.82,1.16,active,18,False,severe
2017-09-03,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.42,1.16,active,18,False,severe
2017-09-03,46086,San Francisco,37.8,-122.5,US West Coast,9.43,1.16,active,18,False,severe
2017-09-03,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.45,1.16,active,18,False,severe
2017-09-03,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.67,1.16,active,18,False,severe
2017-09-03,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.34,1.66,active,18,False,severe
2017-09-04,41001,East Hatteras,34.7,-72.7,North Atlantic,11.51,1.16,active,18,False,severe
2017-09-04,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.85,1.16,active,18,False,severe
2017-09-04,51001,Hawaii,23.4,-162.3,Central Pacific,23.22,1.66,active,18,False,severe
2017-09-04,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.72,1.66,active,18,False,severe
2017-09-04,46050,Stonewall Bank,44.6,-124.5,US West Coast,6.36,1.16,active,18,False,severe
2017-09-04,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.34,1.16,active,18,False,severe
2017-09-04,46086,San Francisco,37.8,-122.5,US West Coast,9.9,1.16,active,18,False,severe
2017-09-04,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.4,1.16,active,18,False,severe
2017-09-04,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.99,1.16,inactive,18,False,severe
2017-09-04,42036,West Tampa,28.5,-84.5,Gulf of Mexico,21.1,1.66,active,18,False,severe
2017-09-05,41001,East Hatteras,34.7,-72.7,North Atlantic,11.58,1.16,active,18,False,severe
2017-09-05,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.49,1.16,active,18,False,severe
2017-09-05,51001,Hawaii,23.4,-162.3,Central Pacific,23.63,1.66,active,18,False,severe
2017-09-05,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.99,1.66,active,18,False,severe
2017-09-05,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.17,1.16,active,18,False,severe
2017-09-05,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.42,1.16,active,18,False,severe
2017-09-05,46086,San Francisco,37.8,-122.5,US West Coast,8.93,1.16,active,18,False,severe
2017-09-05,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,11.29,1.16,active,18,False,severe
2017-09-05,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.35,1.16,active,18,False,severe
2017-09-05,42036,West Tampa,28.5,-84.5,Gulf of Mexico,20.84,1.66,active,18,False,severe
2017-09-06,41001,East Hatteras,34.7,-72.7,North Atlantic,12.49,1.16,active,18,False,severe
2017-09-06,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.07,1.16,active,18,False,severe
2017-09-06,51001,Hawaii,23.4,-162.3,Central Pacific,23.42,1.66,active,18,False,severe
2017-09-06,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.89,1.66,active,18,False,severe
2017-09-06,46050,Stonewall Bank,44.6,-124.5,US West Coast,7.35,1.16,active,18,False,severe
2017-09-06,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.46,1.16,active,18,False,severe
2017-09-06,46086,San Francisco,37.8,-122.5,US West Coast,10.64,1.16,active,18,False,severe
2017-09-06,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.36,1.16,active,18,False,severe
2017-09-06,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.77,1.16,active,18,False,severe
2017-09-06,42036,West Tampa,28.5,-84.5,Gulf of Mexico,20.58,1.66,active,18,False,severe
2017-09-07,41001,East Hatteras,34.7,-72.7,North Atlantic,12.21,1.16,active,18,False,severe
2017-09-07,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.0,1.16,active,18,False,severe
2017-09-07,51001,Hawaii,23.4,-162.3,Central Pacific,22.25,1.16,active,18,False,severe
2017-09-07,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.19,1.16,active,18,False,severe
2017-09-07,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.28,1.16,active,18,False,severe
2017-09-07,44013,Boston Harbor,42.3,-70.7,North Atlantic,6.81,1.16,active,18,False,severe
2017-09-07,46086,San Francisco,37.8,-122.5,US West Coast,9.8,1.16,active,18,False,severe
2017-09-07,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.78,1.16,active,18,False,severe
2017-09-07,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.5,1.16,active,18,False,severe
2017-09-07,42036,West Tampa,28.5,-84.5,Gulf of Mexico,20.39,1.16,active,18,False,severe
2017-09-08,41001,East Hatteras,34.7,-72.7,North Atlantic,11.54,1.16,active,18,False,severe
2017-09-08,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.0,1.16,inactive,18,False,severe
2017-09-08,51001,Hawaii,23.4,-162.3,Central Pacific,23.09,1.16,active,18,False,severe
2017-09-08,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,21.52,1.16,active,18,False,severe
2017-09-08,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.79,1.16,active,18,False,severe
2017-09-08,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.35,1.16,active,18,False,severe
2017-09-08,46086,San Francisco,37.8,-122.5,US West Coast,10.46,1.16,active,18,False,severe
2017-09-08,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.74,1.16,active,18,False,severe
2017-09-08,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.59,1.16,inactive,18,False,severe
2017-09-08,42036,West Tampa,28.5,-84.5,Gulf of Mexico,20.58,1.16,active,18,False,severe
2017-09-09,41001,East Hatteras,34.7,-72.7,North Atlantic,12.05,1.16,active,18,False,severe
2017-09-09,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-4.15,1.16,active,18,False,severe
2017-09-09,51001,Hawaii,23.4,-162.3,Central Pacific,21.89,1.16,active,18,False,severe
2017-09-09,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.51,1.16,active,18,False,severe
2017-09-09,46050,Stonewall Bank,44.6,-124.5,US West Coast,4.86,1.16,active,18,False,severe
2017-09-09,44013,Boston Harbor,42.3,-70.7,North Atlantic,6.84,1.16,active,18,False,severe
2017-09-09,46086,San Francisco,37.8,-122.5,US West Coast,9.95,1.16,active,18,False,severe
2017-09-09,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.16,1.16,active,18,False,severe
2017-09-09,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.76,1.16,active,18,False,severe
2017-09-09,42036,West Tampa,28.5,-84.5,Gulf of Mexico,20.38,1.16,active,18,False,severe
2017-09-10,41001,East Hatteras,34.7,-72.7,North Atlantic,12.67,1.16,active,18,False,severe
2017-09-10,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.48,1.16,active,18,False,severe
2017-09-10,51001,Hawaii,23.4,-162.3,Central Pacific,23.31,1.16,active,18,False,severe
2017-09-10,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.11,1.16,active,18,False,severe
2017-09-10,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.24,1.16,active,18,False,severe
2017-09-10,44013,Boston Harbor,42.3,-70.7,North Atlantic,6.99,1.16,active,18,False,severe
2017-09-10,46086,San Francisco,37.8,-122.5,US West Coast,10.35,1.16,active,18,False,severe
2017-09-10,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.62,1.16,active,18,False,severe
2017-09-10,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.84,1.16,active,18,False,severe
2017-09-10,42036,West Tampa,28.5,-84.5,Gulf of Mexico,19.92,1.16,active,18,False,severe
2017-09-11,41001,East Hatteras,34.7,-72.7,North Atlantic,11.14,1.16,active,18,False,severe
2017-09-11,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.82,1.16,active,18,False,severe
2017-09-11,51001,Hawaii,23.4,-162.3,Central Pacific,22.4,1.16,active,18,False,severe
2017-09-11,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,21.82,1.16,active,18,False,severe
2017-09-11,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.66,1.16,active,18,False,severe
2017-09-11,44013,Boston Harbor,42.3,-70.7,North Atlantic,6.67,1.16,active,18,False,severe
2017-09-11,46086,San Francisco,37.8,-122.5,US West Coast,9.29,1.16,inactive,18,False,severe
2017-09-11,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,11.19,1.16,active,18,False,severe
2017-09-11,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.94,1.16,inactive,18,False,severe
2017-09-11,42036,West Tampa,28.5,-84.5,Gulf of Mexico,20.04,1.16,active,18,False,severe
2017-09-12,41001,East Hatteras,34.7,-72.7,North Atlantic,11.7,1.16,active,18,False,severe
2017-09-12,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.12,1.16,inactive,18,False,severe
2017-09-12,51001,Hawaii,23.4,-162.3,Central Pacific,22.81,1.16,active,18,False,severe
2017-09-12,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,22.05,1.16,active,18,False,severe
2017-09-12,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.83,1.16,inactive,18,False,severe
2017-09-12,44013,Boston Harbor,42.3,-70.7,North Atlantic,7.16,1.16,active,18,False,severe
2017-09-12,46086,San Francisco,37.8,-122.5,US West Coast,10.39,1.16,active,18,False,severe
2017-09-12,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.41,1.16,active,18,False,severe
2017-09-12,46069,South Central Alaska,56.0,-148.0,North Pacific,-3.6,1.16,active,18,False,severe
2017-09-12,42036,West Tampa,28.5,-84.5,Gulf of Mexico,20.91,1.16,active,18,False,severe
2017-09-13,41001,East Hatteras,34.7,-72.7,North Atlantic,11.31,1.16,active,18,False,severe
2017-09-13,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.5,1.16,inactive,18,False,severe
2017-09-13,51001,Hawaii,23.4,-162.3,Central Pacific,21.48,1.16,active,18,False,severe
2017-09-13,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,21.88,1.16,active,18,False,severe
2017-09-13,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.5,1.16,active,18,False,severe
2017-09-13,44013,Boston Harbor,42.3,-70.7,North Atlantic,5.67,1.16,active,18,False,severe
2017-09-13,46086,San Francisco,37.8,-122.5,US West Coast,10.12,1.16,active,18,False,severe
2017-09-13,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.18,1.16,active,18,False,severe
2017-09-13,46069,South Central Alaska,56.0,-148.0,North Pacific,-1.72,1.16,inactive,18,False,severe
2017-09-13,42036,West Tampa,28.5,-84.5,Gulf of Mexico,19.71,1.16,active,18,False,severe
2017-09-14,41001,East Hatteras,34.7,-72.7,North Atlantic,11.14,1.16,active,18,False,severe
2017-09-14,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-3.74,1.16,active,18,False,severe
2017-09-14,51001,Hawaii,23.4,-162.3,Central Pacific,22.91,1.16,active,18,False,severe
2017-09-14,42001,South Hatteras,25.9,-89.7,Gulf of Mexico,21.44,1.16,active,18,False,severe
2017-09-14,46050,Stonewall Bank,44.6,-124.5,US West Coast,5.01,1.16,active,18,False,severe
2017-09-14,44013,Boston Harbor,42.3,-70.7,North Atlantic,6.73,1.16,active,18,False,severe
2017-09-14,46086,San Francisco,37.8,-122.5,US West Coast,9.14,1.16,active,18,False,severe
2017-09-14,41009,Delaware Bay,38.5,-74.7,Mid Atlantic,10.68,1.16,active,18,False,severe
2017-09-14,46069,South Central Alaska,56.0,-148.0,North Pacific,-2.21,1.16,inactive,18,False,severe
2017-09-14,42036,West Tampa,28.5,-84.5,Gulf of Mexico,20.21,1.16,active,18,False,severe
2017-09-15,41001,East Hatteras,34.7,-72.7,North Atlantic,11.62,1.16,active,18,False,severe
2017-09-15,46001,Gulf of Alaska,56.3,-148.1,North Pacific,-2.9,1.16,active,18,False,severe
2017-09-15,51001,Hawaii,23.4,-162.3,Central Pacific,23.04,1.16,active,18,False,severe
